"","Group","SubGroup","Protein","Protein_ID","Entry_Name","Gene","Length","Percent_Coverage","Organism","Protein_Description","Protein_Existence","Protein_Probability","Top_Peptide_Probability","Total_Peptides","Unique_Peptides","Razor_Peptides","Total_Spectral_Count","Unique_Spectral_Count","Razor_Spectral_Count","Total_Intensity","Unique_Intensity","Razor_Intensity","Razor_Assigned_Modifications","Razor_Observed_Modifications","Indistinguishable_Proteins","TMT_126","TMT_127N","TMT_127C","TMT_128N","TMT_128C","TMT_129N","TMT_129C","TMT_130N","TMT_130C","TMT_131N","TMT_131C","TMT_132N","TMT_132C","TMT_133N","TMT_133C","TMT_134","aLOG_PISA_1","aLOG_PISA_2","aLOG_PISA_3","aLOG_PISA_4","bSTAT_PISA_1","bSTAT_PISA_2","bSTAT_PISA_3","bSTAT_PISA_4","cLOG_PROT_1","cLOG_PROT_2","cLOG_PROT_3","cLOG_PROT_4","dSTAT_PROT_1","dSTAT_PROT_2","dSTAT_PROT_3","dSTAT_PROT_4","mean_LPISA","mean_SPISA","mean_LPROT","mean_SPROT","log_PISA","log_PROT","pval_PISA","pval_PROT","neglog_PISA","neglog_PROT","adj_p_PISA","adj_p_PROT","log_adj_p_PISA","log_adj_p_PROT","LPISA_SDs","SPISA_SDs","LPROT_SDs","SPROT_SDs","LPISA_rsd","SPISA_rsd","LPROT_rsd","SPROT_rsd"
"1",1,"a","sp|A0A385XJE6|INH21_ECOLI","A0A385XJE6","INH21_ECOLI","insH21",326,8,"Escherichia coli (strain K12) OX=83333","Transposase InsH for insertion sequence element IS5U","3:Protein inferred from homology",1,0.999,3,0,3,3,0,3,40159608,0,40159608,"N-term(304.2072)",NA,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799,641214.325797258,737680.902071418,615086.914153995,735615.09566167,173722.947314874,170152.665282704,168948.830202727,194221.433363099,1404718.7346803,1383519.313,1273705.26609659,1403155.92679563,184346.313435062,195706.577947578,200906.167708819,181699.951159534,682399.309421086,176761.469040851,1366274.81014313,190664.752562748,-1.9488123603667,-2.84113762589338,4.31885951420465e-06,2.4999713044051e-08,5.36463092264804,7.60206497629198,2.15763397352053e-05,1.85911178736255e-07,4.66602222821797,6.7306944955562,63548.2384330962,11815.1961634451,62462.3765774803,9139.60109659473,9.31247109364858,6.68425999600314,4.57172862397549,4.79354520106534
"12",12,"a","sp|P00561|AK1H_ECOLI","P00561","AK1H_ECOLI","thrA",820,30.9,"Escherichia coli (strain K12) OX=83333","Bifunctional aspartokinase/homoserine dehydrogenase 1","1:Experimental evidence at protein level",1,0.999,22,22,22,34,34,34,122826274,122826274,122826274,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 18K(304.2072), 24K(304.2072), 2C(57.0215), 2M(15.9949), 8K(304.2072), 8M(15.9949), 9M(15.9949), N-term(304.2072)",NA,NA,778047.4812,811799.6672,801209.9142,922918.9734,920460.6565,861866.817,850273.6609,959291.4155,3305487.311,3905173.569,3324753.494,3831514.914,1862315.253,1643564.768,1485888.836,1461411.183,1117548.23978568,1186360.43450584,1082639.1221475,1152588.83413797,1191871.81685278,1308432.70808742,1276215.73846653,1436494.59429118,3838749.27214158,3905173.569,3707427.55451381,3907741.89028162,2527828.00126344,2332877.74587487,2378820.42746953,2338043.56118205,1134784.15764425,1303253.71442448,3839773.07148425,2394392.43394747,0.199700056923061,-0.681361425791053,0.0228716498863142,5.64053842974556e-07,1.64070250567409,6.24867943752263,0.0309462695252326,1.74146186481348e-06,1.50939169631278,5.75908603144543,44696.3847581044,101516.71995881,93832.0652927046,91299.4894496262,3.9387564989356,7.78948249563518,2.44368777909144,3.81305454173637
"13",13,"a","sp|P00562|AK2H_ECOLI","P00562","AK2H_ECOLI","metL",810,27.8,"Escherichia coli (strain K12) OX=83333","Bifunctional aspartokinase/homoserine dehydrogenase 2","1:Experimental evidence at protein level",1,0.999,18,18,18,26,26,26,1080357810,1080357810,1080357810,"10K(304.2072), 11C(57.0215), 18C(57.0215), 22K(304.2072), 25K(304.2072), 3C(57.0215), 7K(304.2072), 9C(57.0215), 9K(304.2072), N-term(304.2072)",NA,NA,941675.4304,845628.3138,882852.8666,1062508.331,677410.7104,617118.1722,649849.7812,690497.8401,4030447.738,4584275.48,3932314.388,4531659.009,1140323.813,951265.4487,923529.225,927941.3485,1352575.18997408,1235797.46866667,1192959.59216331,1326915.22634718,877155.072798032,936870.506364561,975390.108554724,1033988.62811296,4680664.86571129,4584275.48,4384917.78154135,4621815.1669555,1547827.34038473,1350227.28577491,1478515.84356012,1484570.06505267,1277061.86928781,955851.078957569,4567918.32355203,1465285.13369311,-0.417970650605502,-1.64035542509752,0.000672252431039019,1.48597774424428e-08,3.17246761858042,7.82798769503324,0.00130346504677898,1.34184907581758e-07,2.88490061021452,6.87229632859742,75196.5482082465,65930.7055097233,128287.967013012,82862.304486053,5.88824629539539,6.89759178612069,2.80845579816004,5.65502935781562
"14",14,"a","sp|P00579|RPOD_ECOLI","P00579","RPOD_ECOLI","rpoD",613,35.7,"Escherichia coli (strain K12) OX=83333","RNA polymerase sigma factor RpoD","1:Experimental evidence at protein level",1,0.999,22,22,22,75,75,75,320639944,320639944,320639944,"10K(304.2072), 11K(304.2072), 16K(304.2072), 1K(304.2072), 2M(15.9949), 3M(15.9949), 4K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), 9M(15.9949), N-term(304.2072)",NA,NA,2784831.037,2758291.826,2921176.335,3322643.694,5161662.397,4018706.154,4547975.342,4632751.109,6893661.681,7708132.317,7002911.729,7465308.434,5079091.116,4448182.863,4210837.729,4107577.748,3999991.12997564,4030955.44553983,3947254.9289661,4149488.88461472,6683653.3377601,6100950.25399474,6826270.14868893,6937330.8436272,8005790.45403242,7708132.317,7808936.19715753,7613828.77170094,6894143.57924135,6313755.93631286,6741302.95875284,6571521.97648542,4031922.59727407,6637051.14601774,7784171.93497272,6630181.11269812,0.719074448873221,-0.231495296267232,9.63183670442514e-06,0.000252896118828236,5.01629088893594,3.59705783567898,3.92293281368366e-05,0.000365497278835995,4.40638912977419,3.43711585206019,85656.2898295289,372177.224124636,167855.943640813,248723.430692179,2.12445273347856,5.60756902329951,2.15637507808209,3.75138214875947
"15",15,"a","sp|P00722|BGAL_ECOLI","P00722","BGAL_ECOLI","lacZ",1024,44.9,"Escherichia coli (strain K12)","Beta-galactosidase","1:Experimental evidence at protein level",1,0.999,39,39,39,130,130,130,2218191040,2218191040,2218191040,"10C(57.0215), 10K(304.2072), 11K(304.2072), 12K(304.2072), 12M(15.9949), 13K(304.2072), 14K(304.2072), 16M(15.9949), 1K(304.2072), 24C(57.0215), 26M(15.9949), 3C(57.0215), 4M(15.9949), 5C(57.0215), 5M(15.9949), 7K(304.2072), 7M(15.9949), 8M(15.9949), 9M(15.9949), N-term(304.2072)",NA,NA,4860632.32,4996580.654,4672664.002,6228924.862,2855372.115,2430532.439,2943929.554,2982409.312,29442701.1,34959031.69,32740745.5,34726977.69,3930967.952,3280746.663,2671707.581,2747720.505,6981567.60958023,7301980.81525267,6313961.87635381,7779002.76356544,3697319.95220354,3689883.49304912,4418682.36371658,4466020.21599313,34192582.44961,34959031.69,36509155.4128988,35417861.7304185,5335729.72950075,4656695.63437973,4277246.32955518,4395949.8253293,7094128.26618804,4067976.50624059,35269657.8207318,4666405.37969124,-0.802314068087909,-2.91804403149228,0.000196410017454,2.00727085324207e-09,3.70683636576471,8.69739402156742,0.000455572656314635,4.74593502905952e-08,3.34144235037002,7.32367821148616,614704.605631453,432733.174529972,968658.630616692,473525.901294379,8.66497732443395,10.6375534339032,2.74643614502919,10.1475517612598
"16",16,"a","sp|P00803|LEP_ECOLI","P00803","LEP_ECOLI","lepB",324,49.1,"Escherichia coli (strain K12) OX=83333","Signal peptidase I","1:Experimental evidence at protein level",1,0.999,17,17,17,43,43,43,357413200,357413200,357413200,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14C(57.0215), 14K(304.2072), 15K(304.2072), 16K(304.2072), 18K(304.2072), 19K(304.2072), 1K(304.2072), 6K(304.2072), 7K(304.2072), 8C(57.0215), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,3021319.429,2713267.972,3053928.631,3269844.977,4022583.035,3134274.775,3478631.246,3422158.43,3462715.976,3881493.105,3403278.127,3879760.975,4428976.329,4162810.087,3765436.983,3708011.056,4339671.15284742,3965157.78491895,4126637.16907231,4083551.12255222,5208699.92270727,4758261.42839344,5221241.28809016,5124524.21242685,4021343.05228408,3881493.105,3794990.25310716,3956947.79391047,6011705.24879934,5908697.4856994,6028242.62252526,5932273.8700246,4128754.30734773,5078181.71290443,3913693.55107543,5970229.80676215,0.298605450347111,0.60925567005138,0.000395641347741589,3.00285977325523e-08,3.40269832739425,7.52246494789539,0.000821716645309455,2.10287731060031e-07,3.0852779155421,6.67718606487127,156309.04010588,217560.459678099,97616.0613657829,58630.4208693124,3.7858644150296,4.28421966715458,2.49421831555921,0.982046299171012
"17",17,"a","sp|P00805|ASPG2_ECOLI","P00805","ASPG2_ECOLI","ansB",348,54.3,"Escherichia coli (strain K12) OX=83333","L-asparaginase 2","1:Experimental evidence at protein level",1,0.999,13,13,13,35,35,35,126128338,126128338,126128338,"10K(304.2072), 11K(304.2072), 12M(15.9949), 13K(304.2072), 14K(304.2072), 16K(304.2072), 22K(304.2072), 23K(304.2072), 5M(15.9949), 7K(304.2072), N-term(304.2072)",NA,NA,1305672.82,1144211.981,1255703.341,1477724.262,1652566.69,1534728.476,1431814.657,1366188.703,839415.0657,984105.4115,864539.3895,941081.4495,1255402.533,1339834.262,1022333.749,1124751.224,1875402.71896585,1672146.31613235,1696775.76211141,1845458.30501394,2139849.92120159,2329929.51628111,2149077.97790219,2045804.49166041,974834.773002266,984105.4115,964046.555745901,959804.016145373,1704030.3303441,1901762.31191911,1636696.06157046,1799437.00157441,1772445.77555589,2166165.47676133,970697.689098385,1760481.42635202,0.289401965119694,0.858876043881651,0.0024196038527151,9.72407822927164e-06,2.61625573264064,5.01215155595742,0.00400434439261321,1.90983122704092e-05,2.39746857820082,4.71900500992682,102821.680835522,118729.269707713,10951.2886381195,115451.820026261,5.80111855908679,5.48108032287667,1.12818736060775,6.55796864983088
"18",18,"a","sp|P00811|AMPC_ECOLI","P00811","AMPC_ECOLI","ampC",377,37.7,"Escherichia coli (strain K12) OX=83333","Beta-lactamase","1:Experimental evidence at protein level",1,0.999,12,12,12,25,25,25,49728248,49728248,49728248,"10K(304.2072), 14K(304.2072), 17K(304.2072), 1K(304.2072), 6M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,899076.0132,899020.9438,976146.3667,1066887.153,1193270.651,1056937.996,1010754.734,1062396.065,767565.3953,872877.8516,820318.374,851532.7461,1000874.554,1019669.935,885702.1626,884221.8354,1291387.53130532,1313825.22143071,1319022.92620378,1332383.72519631,1545123.7907467,1604577.66456365,1517089.33085729,1590889.0455079,891393.862781929,872877.8516,914735.768750971,868473.7649651,1358544.81096991,1447320.69329633,1417956.9467112,1414625.25602799,1314154.85103403,1564419.95791888,886870.3120245,1409611.92675136,0.251492563318315,0.668502977836664,2.75463392518562e-05,3.02882094380828e-07,4.55993610818622,6.5187264002936,9.06231553944867e-05,1.09748914821075e-06,4.04276082025707,5.95959976529586,17072.878222366,40520.7120961742,21064.726301488,37079.078634477,1.29915269946554,2.5901428763462,2.37517549250268,2.63044586462395
"19",19,"a","sp|P00861|DCDA_ECOLI","P00861","DCDA_ECOLI","lysA",420,7.9,"Escherichia coli (strain K12) OX=83333","Diaminopimelate decarboxylase","1:Experimental evidence at protein level",1,0.999,3,3,3,3,3,3,11050642,11050642,11050642,"12K(304.2072), N-term(304.2072)",NA,NA,134889.3545,96274.3052,108971.873,137301.1099,124336.4346,116033.0493,124133.2559,148563.231,97954.2744,122933.4883,109482.1377,118915.7568,163249.5273,138620.8276,129356.6523,133837.6968,193748.279288565,140694.842784015,147248.818109406,171468.710413977,160998.833748305,176154.173624763,186317.443585149,222466.577719449,113756.872792956,122933.4883,122083.364907671,121281.554343938,221588.007528369,196758.564140015,207092.374251013,214120.686146874,163290.162648991,186484.257169416,120013.820086141,209889.908016568,0.191615965696228,0.806432252562387,0.240952711178105,4.08499074078149e-06,0.618068182693065,5.3888089235213,0.27415216143986,8.93638229449649e-06,0.56200832575094,5.04883826056849,24238.115487886,26146.8459023905,4225.47897976977,10567.2986606415,14.843585856417,14.0209400510611,3.52082699870472,5.03468640322019
"20",20,"a","sp|P00864|CAPP_ECOLI","P00864","CAPP_ECOLI","ppc",883,45.6,"Escherichia coli (strain K12) OX=83333","Phosphoenolpyruvate carboxylase","1:Experimental evidence at protein level",1,0.999,42,42,42,99,99,99,547960736,547960736,547960736,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 14C(57.0215), 15K(304.2072), 18K(304.2072), 19K(304.2072), 1C(57.0215), 1K(304.2072), 20K(304.2072), 2K(304.2072), 2M(15.9949), 3K(304.2072), 3M(15.9949), 4M(15.9949), 5K(304.2072), 5M(15.9949), 6K(304.2072), 7C(57.0215), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,3407050.313,3398613.622,3615165.113,4164645.705,5824752.378,4712584.809,4885969.099,5227285.636,12830923.19,15013098.41,13317691.25,15061179.57,13019457.23,11837462.33,11132626.3,10882722.17,4893715.57926253,4966718.87932671,4885010.92533858,5201024.44100825,7542265.00661349,7154353.76105389,7333580.87936622,7827618.84199297,14900888.2571133,15013098.41,14850537.2178301,15360817.7558415,17672060.8899216,16802107.8176878,17822678.3943779,17410759.4041188,4986617.45623402,7464454.62225664,15031335.4101962,17426901.6265265,0.581975323912473,0.213342905311127,5.00773740802683e-06,7.83843564495665e-05,5.30035845240843,4.10577060294735,2.37348974191094e-05,0.000124276715638191,4.62461264093787,3.90561023271879,147558.976173758,289386.239656333,229924.371898215,449951.919396859,2.959099579401,3.87685710880303,1.52963369936014,2.58193871199663
"21",21,"a","sp|P00883|ALDOA_RABIT","P00883","ALDOA_RABIT","ALDOA",364,13.5,"Oryctolagus cuniculus","Fructose-bisphosphate aldolase A","1:Experimental evidence at protein level",1,0.999,4,4,4,5,5,5,7913967,7913967,7913967,"20K(304.2072), 6K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,143763.7065,136111.0767,186641.1104,154930.104,175154.0449,107264.9927,144987.5259,108113.9199,259039.5781,239554.6758,241471.5332,361316.043,192099.2539,167552.5059,176615.6055,146695.3447,206494.951820095,198912.124036492,252199.78477407,193484.707855107,226800.752699067,162843.054301553,217618.598509858,161895.602310828,300829.468798175,239554.6758,269264.538688948,368504.330154852,260747.406889351,237824.222014278,282751.172223829,234691.037074961,212772.892121441,192289.501955326,294538.253360494,254003.459550605,-0.146034358150939,-0.213606870474918,0.386734177501119,0.223073727999452,0.412587445604087,0.651551574748528,0.422419194788722,0.236985004270095,0.374256355622394,0.625279134027001,26820.6844485493,34753.7622672824,55294.7084951225,22410.1851753813,12.6053108462902,18.0736659640195,18.7733538391856,8.82278738054613
"22",22,"a","sp|P00887|AROH_ECOLI","P00887","AROH_ECOLI","aroH",348,31.6,"Escherichia coli (strain K12) OX=83333","Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive","1:Experimental evidence at protein level",1,0.999,9,9,9,18,18,18,70683106,70683106,70683106,"13K(304.2072), 17C(57.0215), 5K(304.2072), 7K(304.2072), 8C(57.0215), N-term(304.2072)",NA,NA,343057.3176,395653.5142,366947.6045,448257.1929,357570.8718,330170.1704,320154.2815,362375.8442,2217367.43,2841461.535,2521648.348,2798137.471,602930.0034,659842.4453,497977.4456,500840.0259,492750.263567691,578206.291509149,495839.885863969,559806.711368416,463005.8238952,501243.860031515,480534.622647565,542641.092043632,2575087.06194605,2841461.535,2811886.23007413,2853805.67624573,818391.699762544,936581.135343506,797232.532684819,801270.587880636,531650.788077306,496856.349654478,2770560.12581648,838368.988917876,-0.0976501281406147,-1.7245204182843,0.25751805905991,2.01405267389211e-07,0.589192309632273,6.69592917544996,0.290796943571882,8.08989050616865e-07,0.536410162451383,6.09205735637148,43801.9879329069,34291.6401358382,131497.017814705,66114.0861906124,8.23886447931641,6.90172122378734,4.74622501743951,7.88603670514448
"23",23,"a","sp|P00888|AROF_ECOLI","P00888","AROF_ECOLI","aroF",356,44.7,"Escherichia coli (strain K12) OX=83333","Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive","1:Experimental evidence at protein level",1,0.999,12,11,11,21,19,19,20333307,18744854,18744854,"13K(304.2072), 18K(304.2072), 1K(304.2072), 21K(304.2072), 5C(57.0215), 8C(57.0215), N-term(304.2072)",NA,NA,386895.7345,401502.4443,428045.5466,456675.5959,267108.3645,200558.6913,217833.2517,232686.8278,799268.1895,939116.6199,618178.0635,868373.8323,504234.7716,294829.9532,308926.6624,343821.4177,555717.559041773,586753.892025867,578398.80235742,570320.047401945,345869.135682271,304475.757056704,326956.175364319,348437.779069713,928211.150736753,939116.6199,689329.416557308,885649.900122794,684426.964128589,418481.978945419,494573.374065719,550063.843222943,572797.575206751,331434.711793252,860576.771829214,536886.540090668,-0.789300678639788,-0.680686663907577,1.05012795779059e-06,0.00709167065098905,5.97875777904763,2.14925144196275,7.65666804243685e-06,0.00857281978041051,5.11596018148946,2.06687630600567,13216.3739476003,20365.8162848783,116472.078764597,112178.22450931,2.30733762146773,6.14474451836608,13.5341880675013,20.8942143512045
"24",24,"a","sp|P00895|TRPE_ECOLI","P00895","TRPE_ECOLI","trpE",520,21.7,"Escherichia coli (strain K12) OX=83333","Anthranilate synthase component 1","1:Experimental evidence at protein level",1,0.999,12,12,12,21,21,21,45383539,45383539,45383539,"10K(304.2072), 13K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,598674.1646,632130.7996,649009.1702,658402.2939,289182.0285,248367.4395,238281.7551,248140.1644,822727.4951,946826.5879,907840.0027,934798.1006,304141.1588,283083.98,232835.0493,217072.3696,859905.436390601,923793.147962969,876977.064110081,822246.756423617,374451.539319506,377056.031228689,357648.296109943,371578.436987612,955455.058767277,946826.5879,1012331.00353872,953395.661680128,412828.352403207,401809.730905406,372755.187391229,347283.955369739,870730.601221817,370183.575911437,967002.077971531,383669.306517395,-1.23398553876852,-1.33365563569751,4.11835159154019e-07,1.53125322586407e-07,6.38527657958596,6.81495298336993,3.91162010848659e-06,6.65112160673686e-07,5.40764332995787,6.17710511160774,42120.935274953,8651.10842346823,30442.459983277,29565.3892718404,4.83742448190618,2.33697791755567,3.14812766970841,7.70595634563745
"25",25,"a","sp|P00903|PABA_ECOLI","P00903","PABA_ECOLI","pabA",187,25.1,"Escherichia coli (strain K12) OX=83333","Aminodeoxychorismate synthase component 2","1:Experimental evidence at protein level",1,0.999,3,3,3,4,4,4,4644855,4644855,4644855,"13K(304.2072), 16K(304.2072), 8C(57.0215), N-term(304.2072)",NA,NA,58348.0645,74623.0962,76898.3896,74566.2681,50223.9341,39194.5376,41125.8906,39342.7178,138386.8809,160490.2622,108295.8833,154007.0444,54718.3799,50591.345,38906.2822,39927.3499,83808.2229587154,109053.861942755,103909.354509458,93122.20302372,65033.1887219141,59502.7142972161,61727.7839544246,58913.903044745,160712.321163958,160490.2622,120760.574433983,157070.973833704,74272.4158394629,71809.4140141472,62286.6641244852,63877.9040660712,97473.4106086621,61294.397504575,149758.532907911,68061.5995110417,-0.669253512176376,-1.1377252454162,0.000788756965122142,0.00019523916686792,3.10305679269138,3.70943305424967,0.00149125333374391,0.000287708269212726,2.82644857244149,3.54104765558675,11272.3642588263,2771.47771478069,19403.684175141,5872.91918640809,11.5645530288078,4.52158407230259,12.9566468089485,8.62882922029379
"26",26,"a","sp|P00904|TRPGD_ECOLI","P00904","TRPGD_ECOLI","trpGD",531,21.3,"Escherichia coli (strain K12) OX=83333","Bifunctional protein TrpGD","1:Experimental evidence at protein level",1,0.999,6,6,6,9,9,9,66713534,66713534,66713534,"15M(15.9949), N-term(304.2072)",NA,NA,404268.8293,542097.2583,531539.8257,512209.0825,434812.2095,381780.7434,368362.2416,366331.7329,1554942.143,1781679.913,1645348.11,1664731.388,611266.449,669968.8878,629556.517,404274.3822,580671.397955852,792218.529873784,718245.992820596,639673.130847732,563022.889101114,579595.828647025,552892.217887979,548564.852687529,1805795.16968641,1781679.913,1834725.17008842,1697850.77886148,829707.238624583,950954.619621754,1007882.86889462,646779.720347576,682702.262874491,561018.947080912,1780012.75790908,858831.111872134,-0.283207038569686,-1.05144122139096,0.0401364401548087,3.6829536104427e-05,1.39646114927958,4.43380375137469,0.0517701909243184,6.22989758611504e-05,1.28592023337192,4.20551909269086,92229.7368440422,13787.2466054236,58911.0940617419,159705.102811428,13.509510933172,2.45753671549976,3.30958830491433,18.5956354635654
"27",27,"a","sp|P00909|TRPC_ECOLI","P00909","TRPC_ECOLI","trpC",453,36.4,"Escherichia coli (strain K12) OX=83333","Tryptophan biosynthesis protein TrpCF","1:Experimental evidence at protein level",1,0.999,16,15,15,22,21,21,108933932,108933932,108933932,"10K(304.2072), 11K(304.2072), 1K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,1517982.061,1294379.259,1398885.224,1719307.297,639490.5867,542317.623,519502.2075,537319.4846,2084729.64,2451016.209,2139046.518,2411074.561,814823.0261,708502.908,611381.3196,628741.9822,2180353.02637362,1891600.11043003,1890251.03665707,2147159.66416183,828053.651232165,823312.95521431,779745.303033187,804611.114582856,2421051.31111241,2451016.209,2385247.51249424,2459042.25197858,1106006.33170553,1005649.85277223,978785.449356293,1005894.95976749,2027340.95940564,808930.756015629,2429089.32114631,1024084.14840039,-1.32550062328979,-1.24608127532037,4.98688699799852e-06,1.05556908402032e-08,5.30217047270839,7.97651333807685,2.37111605682384e-05,1.11318367288587e-07,4.62504718849138,6.95343317210764,158101.696856901,21931.5810583068,33489.7012407333,56076.9890150988,7.79847593585108,2.71118150660142,1.37869369187829,5.47581847670337
"28",28,"a","sp|P00926|SDHD_ECOLI","P00926","SDHD_ECOLI","dsdA",442,26,"Escherichia coli (strain K12) OX=83333","D-serine dehydratase","1:Experimental evidence at protein level",1,0.999,9,9,9,15,15,15,53792890,53792890,53792890,"11K(304.2072), 12K(304.2072), 13K(304.2072), 1K(304.2072), 25K(304.2072), 7K(304.2072), 9C(57.0215), N-term(304.2072)",NA,NA,844562.2998,810438.3586,805782.6255,940597.0322,348678.0667,291571.7703,284633.7322,294464.5505,1355636.289,1573497.397,1477205.392,1570753.745,483475.8303,410444.0714,388321.6973,354053.7762,1213086.77726857,1184371.0241532,1088818.02240813,1174666.10610806,451490.846371058,442646.164686337,427220.159151597,440947.065895672,1574336.04430118,1573497.397,1647229.48148203,1602003.47549873,656249.654722895,582584.792968339,621680.144292356,566434.116137867,1165235.48248449,440576.059026166,1599266.59957048,606737.177030364,-1.40315853264013,-1.3982668393272,1.85152655329731e-07,2.46021474108279e-08,6.73247005522253,7.60902698362954,2.26486528561323e-06,1.85381010439915e-07,5.64495762475699,6.73193475500026,53492.9286103014,10032.2085934126,34609.7910918379,40342.0875803846,4.5907397615669,2.27706621544245,2.16410391495284,6.64902186772802
"29",29,"a","sp|P00935|METB_ECOLI","P00935","METB_ECOLI","metB",386,13.7,"Escherichia coli (strain K12) OX=83333","Cystathionine gamma-synthase","1:Experimental evidence at protein level",1,0.999,5,5,5,7,7,7,23460589,23460589,23460589,"7K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,191335.0635,207970.2773,191894.1172,226569.6084,283751.7793,210435.543,225184.0234,250431.0508,307817.1875,343458.5605,266597.3594,343916.4375,437633.1738,383591.9941,374021.9492,373377.8613,274824.054560164,303926.841203228,259297.937916952,282951.81735707,367420.102468552,319470.180281156,337989.294423287,375008.93357766,357476.188317546,343458.5605,297282.309194915,350758.564103339,594024.770635023,544470.92317548,598787.090610412,597349.818213611,280250.162759353,349972.127687664,337243.90552895,583658.150658632,0.320524817309168,0.791331256210449,0.0046713385719682,1.25503683639688e-05,2.3305586545258,4.90134352708404,0.0072985868585433,2.39443882527823e-05,2.13676121918731,4.62079625412502,18586.0379114347,25853.6300594912,27249.1124087469,26200.8409028657,6.63194544775134,7.38733973768463,8.07994213149918,4.48907307698852
"30",30,"a","sp|P00944|XYLA_ECOLI","P00944","XYLA_ECOLI","xylA",440,15.2,"Escherichia coli (strain K12) OX=83333","Xylose isomerase","3:Protein inferred from homology",1,0.999,6,6,6,7,7,7,56422702,56422702,56422702,"10K(304.2072), 16K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,178471.4094,158440.5557,178768.2188,223992.4939,266590.0229,259908.4233,222763.7158,287137.521,383697.4023,499312.834,412789.9058,524928.5,727460.9375,727471.6753,602751.4487,729235.6631,256347.349289562,231544.32564862,241561.498477903,279733.38379724,345197.953551693,394576.836519684,334356.540883938,429975.17758426,445597.875659714,499312.834,460301.394900371,535371.813732863,987424.725580473,1032574.1431698,964969.534810082,1166670.11073178,252296.639303331,376026.627134894,485145.979573237,1037909.62857304,0.575713836259738,1.09719001068325,0.00237661007074837,3.07023608846645e-05,2.6240420669103,4.51282822778797,0.00393861655172988,5.28920254439035e-05,2.40465629834137,4.27660980181694,20937.088068639,44502.2829634206,40433.649732623,90326.6514353286,8.29859966682583,11.8348754455242,8.3343264574079,8.70274722853412
"31",31,"a","sp|P00946|MANA_ECOLI","P00946","MANA_ECOLI","manA",391,56.8,"Escherichia coli (strain K12) OX=83333","Mannose-6-phosphate isomerase","1:Experimental evidence at protein level",1,0.999,16,16,16,52,52,52,400696240,400696240,400696240,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 15K(304.2072), 16K(304.2072), 17K(304.2072), 22K(304.2072), 25K(304.2072), 27K(304.2072), 3C(57.0215), 4K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",NA,NA,5535164.787,4900761.749,5634666.747,6525011.902,6632487.491,5755895.706,5921922.377,6720822.934,4283759.987,5171999.119,4462468.969,5140666.39,5703074.438,5628451.404,4952500.705,5171358.383,7950432.09328951,7161951.4923019,7613873.15914194,8148771.53641854,8588172.52027928,8738243.6097088,8888491.89036964,10064121.9736623,4974843.03672933,5171999.119,4976092.34690331,5242938.58879803,7741112.16371279,7989030.47800655,7928661.65939164,8273414.97765038,7718757.07028797,9069757.498505,5091468.27285767,7983054.81969034,0.23269542431666,0.648859158763841,0.0149533045379395,5.35133309689657e-07,1.82526282178743,6.27153801526724,0.0210010466421208,1.68244791868397e-06,1.67775906052463,5.77405837077605,431902.320692233,674152.178632535,137041.993300461,220484.00886205,5.59549052728666,7.43296806715788,2.6916006534112,2.76190022293499
